district,price,GrossSquareMeters,NumberFloorsofBuilding,ItemStatus,NumberOfBathrooms,NumberOfRooms,FloorLocation
2,0.4660804020100502,0.07797681770284509,8,0,1,3,34
2,0.371859296482412,0.19388830347734456,3,1,2,7,51
2,0.30402010050251255,0.13593256059009484,4,0,1,5,24
2,0.35929648241206025,0.09378292939936775,6,0,1,3,34
2,0.2839195979899497,0.12539515279241306,3,0,1,5,0
2,0.2587939698492462,0.08851422550052686,4,0,1,3,12
2,0.1771356783919598,0.08324552160168598,4,0,1,3,42
2,0.13291457286432162,0.05163329820864067,8,0,1,1,0
2,0.1922110552763819,0.07797681770284509,8,0,1,3,12
2,0.1884422110552764,0.07797681770284509,8,0,1,3,0
2,0.6482412060301507,0.19388830347734456,4,0,2,11,51
2,0.3153266331658291,0.10432033719704951,9,0,2,3,38
2,0.21608040201005024,0.09905163329820864,4,0,1,3,50
2,0.3969849246231155,0.07797681770284509,4,0,1,3,24
2,0.17336683417085427,0.07797681770284509,4,0,1,3,50
2,0.24623115577889446,0.12539515279241306,9,0,2,5,34
2,0.27135678391959794,0.1095890410958904,3,0,1,3,50
2,0.10050251256281408,0.1095890410958904,5,0,2,5,41
2,0.11683417085427136,0.046364594309799785,9,0,1,0,36
2,0.5603015075376884,0.20969441517386722,3,0,2,8,24
2,0.7989949748743718,0.7892518440463645,3,0,6,5,24
2,0.6105527638190954,0.12539515279241306,9,0,2,5,12
2,0.685929648241206,0.5258166491043204,3,0,0,0,41
2,0.42211055276381904,0.10432033719704951,10,0,1,3,12
2,0.31909547738693467,0.20442571127502634,7,0,2,5,35
2,0.3442211055276382,0.20442571127502634,7,0,2,8,35
2,0.24623115577889446,0.08851422550052686,4,0,1,3,32
2,0.29648241206030146,0.08851422550052686,3,0,1,3,12
2,0.5854271356783919,0.14120126448893572,8,0,2,5,37
2,0.5603015075376884,0.19915700737618547,4,0,2,8,32
2,0.4346733668341708,0.14646996838777662,6,0,1,5,12
2,0.20100502512562815,0.09905163329820864,6,0,1,3,34
2,0.38442211055276376,0.20969441517386722,4,0,2,8,40
2,0.5226130653266331,0.09062170706006321,30,1,1,0,25
2,0.20979899497487436,0.08324552160168598,7,0,2,3,50
2,0.9045226130653266,0.5785036880927291,2,0,4,17,12
2,0.371859296482412,0.14120126448893572,7,0,1,5,35
2,0.7110552763819095,0.13066385669125397,7,0,2,5,34
2,0.6356783919597989,0.14646996838777662,8,0,1,5,0
2,0.3467336683417085,0.11485774499473128,4,0,1,3,12
2,0.38819095477386933,0.12539515279241306,14,0,2,5,36
2,0.4849246231155779,0.12012644889357217,10,0,1,5,38
2,0.6608040201005024,0.11485774499473128,13,0,2,5,37
2,0.12060301507537688,0.1095890410958904,4,0,1,3,24
2,0.5603015075376884,0.15700737618545837,10,0,2,5,24
2,0.16834170854271358,0.09378292939936775,3,0,1,3,40
2,0.2839195979899497,0.12539515279241306,5,0,1,5,0
2,0.3467336683417085,0.1780821917808219,4,0,2,6,32
2,0.8618090452261306,0.12539515279241306,10,0,2,5,12
2,0.1457286432160804,0.09378292939936775,4,0,1,3,42
2,0.4597989949748743,0.13066385669125397,6,0,1,5,34
2,0.1934673366834171,0.13066385669125397,7,0,1,3,24
2,0.20100502512562815,0.09378292939936775,3,0,1,3,12
2,0.4974874371859296,0.1886195995785037,3,0,2,8,24
2,0.371859296482412,0.15700737618545837,6,0,0,0,41
2,0.5226130653266331,0.119072708113804,32,0,1,3,11
2,0.11683417085427136,0.046364594309799785,9,0,1,0,37
2,0.33417085427135673,0.13066385669125397,3,0,2,5,24
2,0.3090452261306532,0.12539515279241306,4,0,1,5,0
2,0.4346733668341708,0.14646996838777662,10,0,2,5,35
2,0.4095477386934673,0.12012644889357217,2,1,1,5,12
2,0.49371859296482407,0.11485774499473128,3,0,1,5,0
2,0.20854271356783918,0.07797681770284509,8,0,1,3,50
2,0.371859296482412,0.09905163329820864,9,1,2,3,50
2,0.1771356783919598,0.12539515279241306,3,0,2,5,24
2,0.5854271356783919,0.10432033719704951,20,0,2,3,12
2,0.13693467336683418,0.10432033719704951,4,0,1,3,40
2,0.3115577889447236,0.09378292939936775,7,0,1,3,0
2,0.15829145728643215,0.09378292939936775,4,0,1,3,41
2,0.24623115577889446,0.10432033719704951,5,0,2,3,34
2,0.6608040201005024,0.1780821917808219,15,0,4,10,1
2,0.685929648241206,0.8419388830347734,4,0,1,1,45
2,0.15829145728643215,0.06743940990516333,4,1,1,1,12
2,0.371859296482412,0.1780821917808219,5,0,2,7,32
2,0.5603015075376884,0.09378292939936775,17,0,2,3,12
2,0.07035175879396985,0.09272918861959957,4,0,1,3,52
2,0.15075376884422112,0.09378292939936775,5,0,1,3,50
2,0.4095477386934673,0.14120126448893572,4,0,2,5,0
2,0.371859296482412,0.08851422550052686,29,0,1,1,24
2,0.9371859296482411,0.16754478398314016,14,0,2,7,38
2,0.18341708542713567,0.13593256059009484,4,0,1,5,50
2,0.38819095477386933,0.13593256059009484,13,0,2,5,24
2,0.18467336683417085,0.07270811380400422,4,0,1,3,0
2,0.22110552763819094,0.24130663856691253,6,0,1,5,35
2,0.6608040201005024,0.11485774499473128,14,0,1,5,37
2,0.09547738693467336,0.11485774499473128,5,1,1,3,24
2,0.35301507537688437,0.14120126448893572,15,0,2,5,24
2,0.5226130653266331,0.14646996838777662,14,0,2,11,6
2,0.1042713567839196,0.07797681770284509,5,0,2,3,32
2,0.2587939698492462,0.13066385669125397,5,0,2,5,24
2,0.18341708542713567,0.13066385669125397,7,1,1,5,0
2,0.09798994974874373,0.13593256059009484,4,0,1,5,40
2,0.27135678391959794,0.13066385669125397,6,0,2,5,35
2,0.18341708542713567,0.11485774499473128,6,0,1,5,24
2,0.10804020100502512,0.11485774499473128,4,0,1,5,41
2,0.18467336683417085,0.1095890410958904,12,0,1,3,32
2,0.17336683417085427,0.10432033719704951,6,1,2,5,35
2,0.11809045226130653,0.08324552160168598,6,0,1,1,41
2,0.4095477386934673,0.12539515279241306,8,0,1,5,37
2,0.19597989949748743,0.1886195995785037,4,0,2,8,32
2,0.10301507537688442,0.1095890410958904,3,0,1,3,0
2,0.09547738693467336,0.10432033719704951,4,0,1,3,24
2,0.23366834170854273,0.1749209694415174,5,0,2,4,32
2,0.5477386934673366,0.5258166491043204,5,0,0,0,41
2,0.13316582914572864,0.1095890410958904,3,0,1,3,0
2,0.5226130653266331,0.25922023182297155,1,0,1,3,41
3,0.10753768844221105,0.09905163329820864,4,0,1,3,50
3,0.05201005025125628,0.08851422550052686,6,0,1,1,50
3,0.4597989949748743,0.14120126448893572,4,0,2,5,12
3,0.10301507537688442,0.12012644889357217,4,0,1,3,41
3,0.10301507537688442,0.09905163329820864,5,0,1,3,0
3,0.17964824120603015,0.12223393045310853,5,0,2,6,34
3,0.08040201005025126,0.09378292939936775,5,0,1,3,41
3,0.18341708542713567,0.08851422550052686,4,0,2,3,52
3,0.16834170854271358,0.12539515279241306,15,0,1,5,34
3,0.4723618090452261,0.0958904109589041,20,0,1,3,35
3,0.5854271356783919,0.1506849315068493,16,0,2,5,3
3,0.2022613065326633,0.15700737618545837,4,0,1,5,0
3,0.33417085427135673,0.16754478398314016,4,0,2,6,32
3,0.15075376884422112,0.07270811380400422,4,0,1,1,50
3,0.15577889447236182,0.07270811380400422,4,0,1,3,40
3,0.5025125628140703,0.1833508956796628,4,0,1,8,32
3,0.17587939698492464,0.16754478398314016,4,0,1,5,0
3,0.135678391959799,0.09378292939936775,5,0,1,3,40
3,0.35929648241206025,0.1780821917808219,5,0,1,5,41
3,0.13944723618090452,0.13593256059009484,7,0,1,5,34
3,0.4597989949748743,0.20969441517386722,3,0,2,8,24
3,0.1871859296482412,0.1517386722866175,6,0,2,5,34
3,0.34924623115577885,0.14120126448893572,6,0,1,5,41
3,0.1457286432160804,0.06743940990516333,4,0,1,1,40
3,0.1670854271356784,0.06743940990516333,4,0,1,1,50
3,0.22110552763819094,0.08324552160168598,4,0,1,3,12
3,0.12562814070351758,0.11485774499473128,5,0,1,3,40
3,0.10804020100502512,0.08324552160168598,4,0,1,3,0
3,0.15201005025125627,0.13066385669125397,4,0,1,5,0
3,0.15201005025125627,0.13066385669125397,4,0,1,5,0
3,0.09045226130653267,0.08851422550052686,4,0,2,3,40
3,0.14195979899497488,0.06743940990516333,4,0,1,1,40
3,0.44723618090452255,0.14120126448893572,21,0,2,3,24
3,0.44723618090452255,0.14120126448893572,17,0,2,3,24
3,0.08542713567839197,0.08324552160168598,4,0,1,3,41
3,0.5226130653266331,0.2107481559536354,12,0,2,7,34
3,0.1670854271356784,0.09905163329820864,5,0,1,3,50
3,0.4560301507537688,0.13382507903055849,21,0,2,3,12
3,0.20854271356783918,0.09905163329820864,4,0,1,3,50
3,0.4095477386934673,0.1506849315068493,15,0,2,5,40
3,0.10226130653266331,0.13593256059009484,5,0,2,5,24
3,0.5351758793969849,0.14646996838777662,6,0,2,3,34
3,0.6608040201005024,0.37829293993677554,4,1,2,15,32
3,0.18592964824120603,0.09378292939936775,4,0,1,3,50
3,0.1306532663316583,0.09905163329820864,5,0,1,3,32
3,0.11306532663316583,0.11485774499473128,6,0,1,3,12
3,0.12864321608040202,0.14120126448893572,6,0,2,5,0
3,0.3417085427135678,0.12539515279241306,4,0,1,5,32
3,0.19095477386934673,0.13593256059009484,5,0,1,5,41
3,0.29648241206030146,0.12012644889357217,4,0,2,3,0
3,0.17839195979899497,0.15700737618545837,7,0,1,5,34
3,0.5351758793969849,0.23076923076923075,3,0,2,8,24
3,0.17587939698492464,0.09378292939936775,4,0,1,3,41
3,0.1658291457286432,0.15700737618545837,5,0,2,4,50
3,0.13316582914572864,0.11485774499473128,4,0,1,5,50
3,0.135678391959799,0.12012644889357217,4,0,1,5,0
3,0.15628140703517587,0.09905163329820864,5,0,1,3,32
3,0.18341708542713567,0.07270811380400422,5,0,1,1,24
3,0.18341708542713567,0.15700737618545837,4,0,2,5,0
3,0.07663316582914573,0.10432033719704951,6,0,1,3,24
3,0.1708542713567839,0.10432033719704951,5,0,1,3,0
3,0.26507537688442206,0.07270811380400422,30,0,1,1,37
3,0.3793969849246231,0.10642781875658587,30,0,1,3,4
3,0.35678391959798994,0.10642781875658587,30,0,1,3,6
3,0.12060301507537688,0.09378292939936775,5,0,1,3,40
3,0.1871859296482412,0.13593256059009484,5,0,1,5,34
3,0.15075376884422112,0.12012644889357217,4,0,1,5,24
3,0.23366834170854273,0.16754478398314016,4,0,2,6,44
3,0.12060301507537688,0.11485774499473128,7,0,1,3,35
3,0.27135678391959794,0.12012644889357217,4,0,1,3,50
3,0.3467336683417085,0.1095890410958904,4,0,1,3,12
3,0.18341708542713567,0.08324552160168598,4,0,1,3,50
3,0.2236180904522613,0.09378292939936775,4,0,2,3,0
3,0.39195979899497485,0.16754478398314016,5,0,2,8,32
3,0.17462311557788945,0.09378292939936775,5,0,1,3,41
3,0.1984924623115578,0.09905163329820864,4,0,1,3,24
3,0.19095477386934673,0.13593256059009484,5,0,1,5,41
3,0.14045226130653266,0.09378292939936775,5,0,1,3,12
3,0.13819095477386936,0.12012644889357217,6,0,1,5,32
3,0.23366834170854273,0.09378292939936775,5,0,1,3,12
3,0.22110552763819094,0.08324552160168598,4,0,1,3,41
3,0.4095477386934673,0.1517386722866175,15,0,2,5,50
3,0.13316582914572864,0.09378292939936775,4,0,1,3,0
3,0.10804020100502512,0.07270811380400422,4,0,1,3,41
3,0.33417085427135673,0.12012644889357217,4,0,2,5,24
3,0.13316582914572864,0.09905163329820864,4,0,1,3,50
3,0.11306532663316583,0.08851422550052686,4,0,1,3,50
3,0.11809045226130653,0.09378292939936775,5,0,1,3,50
3,0.1349246231155779,0.11485774499473128,4,0,1,3,12
3,0.15829145728643215,0.11485774499473128,6,1,1,3,32
3,0.4082914572864321,0.20969441517386722,5,0,2,8,34
3,0.11180904522613065,0.10432033719704951,5,0,1,3,50
3,0.09296482412060302,0.09905163329820864,5,0,1,3,34
3,0.3090452261306532,0.16227608008429925,5,0,2,8,32
3,0.33417085427135673,0.15700737618545837,4,0,2,4,51
3,0.26507537688442206,0.19915700737618547,3,0,2,8,12
3,0.5854271356783919,0.37829293993677554,5,0,2,10,51
3,0.4095477386934673,0.17281348788198103,4,0,2,8,51
3,0.14195979899497488,0.08851422550052686,5,1,1,1,40
3,0.15452261306532664,0.10432033719704951,5,0,1,3,40
3,0.27135678391959794,0.10432033719704951,4,0,1,3,24
3,0.10552763819095477,0.10432033719704951,4,0,1,3,24
3,0.4974874371859296,0.1780821917808219,4,0,2,6,32
3,0.4346733668341708,0.12539515279241306,5,0,2,4,32
3,0.10741206030150754,0.10432033719704951,4,0,1,3,50
3,0.15326633165829145,0.12012644889357217,3,0,1,5,24
3,0.14447236180904524,0.20969441517386722,5,0,3,6,51
3,0.10527638190954774,0.11485774499473128,4,0,2,3,12
3,0.3203517587939698,0.19388830347734456,4,0,2,5,12
3,0.4095477386934673,0.1780821917808219,3,0,2,6,51
3,0.09547738693467336,0.1095890410958904,5,0,1,3,50
3,0.11432160804020101,0.10432033719704951,5,0,1,3,50
3,0.2587939698492462,0.08851422550052686,3,0,2,3,41
3,0.15075376884422112,0.09378292939936775,5,0,1,3,50
3,0.08040201005025126,0.09905163329820864,5,0,1,3,40
3,0.3090452261306532,0.20969441517386722,2,0,2,8,12
3,0.15326633165829145,0.08851422550052686,6,0,1,3,12
3,0.18341708542713567,0.14646996838777662,5,0,1,5,0
3,0.18341708542713567,0.14646996838777662,5,0,1,5,0
3,0.16080402010050251,0.12539515279241306,3,0,1,5,12
3,0.0992462311557789,0.13593256059009484,5,0,2,5,32
3,0.44723618090452255,0.2518440463645943,5,0,2,8,51
3,0.11432160804020101,0.10432033719704951,5,0,1,3,42
3,0.5979899497487436,0.14120126448893572,15,0,2,3,37
3,0.4723618090452261,0.16754478398314016,3,0,2,6,51
3,0.39195979899497485,0.10432033719704951,5,0,1,3,0
3,0.29597989949748743,0.10432033719704951,4,0,1,3,24
3,0.15829145728643215,0.13593256059009484,5,0,1,5,24
3,0.371859296482412,0.1886195995785037,5,0,1,7,50
3,0.15577889447236182,0.10432033719704951,5,0,1,3,32
3,0.19095477386934673,0.08324552160168598,5,0,1,3,50
3,0.33417085427135673,0.10432033719704951,30,0,1,1,0
3,0.2839195979899497,0.11485774499473128,4,0,1,3,0
3,0.17587939698492464,0.13066385669125397,4,0,1,5,24
3,0.20854271356783918,0.11485774499473128,4,0,1,5,41
3,0.2839195979899497,0.15700737618545837,6,0,1,5,34
3,0.6608040201005024,0.1780821917808219,15,0,2,5,24
3,0.0829145728643216,0.07270811380400422,5,0,2,1,0
3,0.1658291457286432,0.13593256059009484,5,0,1,5,24
3,0.09798994974874373,0.10432033719704951,5,0,1,5,40
3,0.6243718592964824,0.1517386722866175,5,1,2,5,34
3,0.5402010050251256,0.1517386722866175,5,0,2,3,34
3,0.09673366834170855,0.11275026343519494,5,0,1,3,24
3,0.8743718592964823,0.20969441517386722,17,0,2,7,12
3,0.6608040201005024,0.1749209694415174,19,0,2,5,24
3,0.33417085427135673,0.1780821917808219,4,0,1,6,32
3,0.4095477386934673,0.23076923076923075,4,0,2,7,24
3,0.30276381909547734,0.09694415173867228,5,0,1,3,32
3,0.18592964824120603,0.1886195995785037,4,0,1,5,32
3,0.11432160804020101,0.13066385669125397,5,0,1,5,50
3,0.3153266331658291,0.13066385669125397,4,0,1,5,50
3,0.27135678391959794,0.13066385669125397,4,0,1,5,40
3,0.13819095477386936,0.14120126448893572,4,0,2,5,12
3,0.20854271356783918,0.09378292939936775,5,0,1,3,50
3,0.6105527638190954,0.4204425711275026,4,0,2,11,32
3,0.14195979899497488,0.13593256059009484,5,0,2,5,50
3,0.5351758793969849,0.119072708113804,17,0,1,3,38
3,0.14321608040201006,0.13066385669125397,5,0,2,5,0
3,0.39070351758793964,0.08851422550052686,14,0,1,1,6
3,0.14321608040201006,0.13066385669125397,5,0,2,5,50
3,0.31407035175879394,0.1833508956796628,6,0,1,5,12
3,0.1922110552763819,0.12012644889357217,5,0,1,3,24
3,0.22738693467336682,0.12539515279241306,4,1,1,3,12
3,0.38819095477386933,0.14120126448893572,3,0,2,5,24
3,0.3329145728643216,0.09905163329820864,5,0,1,1,34
3,0.35929648241206025,0.14646996838777662,2,0,2,3,50
3,0.20854271356783918,0.1780821917808219,5,0,1,6,51
3,0.1884422110552764,0.10432033719704951,5,0,1,3,12
3,0.19095477386934673,0.10432033719704951,6,0,1,3,35
3,0.13693467336683418,0.09378292939936775,5,0,1,3,50
3,0.21482412060301506,0.04847207586933614,30,1,1,1,11
3,0.09045226130653267,0.10432033719704951,5,0,1,3,34
3,0.09045226130653267,0.11485774499473128,4,0,1,3,0
3,0.17587939698492464,0.12539515279241306,5,0,2,5,12
3,0.9371859296482411,0.21285563751317177,26,0,2,5,9
3,0.5477386934673366,0.12012644889357217,17,0,1,3,8
3,0.8743718592964823,0.18651211801896733,17,0,2,5,5
3,0.24623115577889446,0.17281348788198103,5,0,2,5,12
3,0.371859296482412,0.2887249736564805,4,0,2,8,32
3,0.10050251256281408,0.10432033719704951,5,0,1,3,32
3,0.8555276381909547,0.14120126448893572,16,0,2,5,3
3,0.29648241206030146,0.13593256059009484,3,0,1,3,0
3,0.21105527638190955,0.14120126448893572,4,0,1,5,0
3,0.34396984924623114,0.15700737618545837,5,0,2,5,12
3,0.10552763819095477,0.09905163329820864,5,0,1,3,34
3,0.22613065326633167,0.09905163329820864,3,0,1,3,0
3,0.5854271356783919,0.20969441517386722,12,0,2,7,36
3,0.135678391959799,0.10432033719704951,6,0,1,5,24
3,0.2839195979899497,0.15700737618545837,4,0,2,5,41
3,0.6231155778894472,0.18018967334035826,16,0,2,5,2
3,0.4095477386934673,0.1833508956796628,3,0,2,8,24
3,0.1407035175879397,0.06743940990516333,3,0,1,3,41
3,0.11934673366834171,0.1095890410958904,4,0,1,3,0
3,0.15829145728643215,0.06743940990516333,3,0,1,1,50
3,0.3090452261306532,0.14120126448893572,4,0,2,5,0
3,0.15829145728643215,0.07797681770284509,3,0,1,3,40
3,0.38442211055276376,0.1780821917808219,3,0,2,8,24
3,0.24246231155778894,0.09905163329820864,5,0,1,3,0
3,0.1306532663316583,0.06743940990516333,3,0,1,1,40
3,0.19095477386934673,0.09378292939936775,4,0,1,3,41
3,0.11809045226130653,0.08851422550052686,3,0,1,3,40
3,0.11809045226130653,0.09905163329820864,5,0,1,3,52
3,0.08643216080402011,0.11485774499473128,5,0,2,3,24
3,0.2587939698492462,0.14646996838777662,4,0,2,5,50
3,0.2638190954773869,0.09905163329820864,3,0,1,3,0
3,0.31407035175879394,0.14120126448893572,5,0,2,5,0
3,0.15452261306532664,0.10432033719704951,5,0,1,3,40
3,0.13542713567839196,0.1095890410958904,5,0,1,3,0
3,0.21834170854271356,0.12539515279241306,5,0,1,3,0
3,0.1771356783919598,0.13066385669125397,6,1,1,5,12
3,0.1457286432160804,0.09378292939936775,4,0,1,3,12
3,0.1984924623115578,0.08324552160168598,5,0,1,3,50
3,0.22110552763819094,0.14120126448893572,5,0,1,5,32
3,0.7487437185929647,0.27291886195995785,5,0,2,15,32
3,0.07763819095477387,0.11485774499473128,5,0,2,3,41
3,0.19597989949748743,0.09905163329820864,4,0,1,3,12
3,0.16331658291457288,0.11485774499473128,3,0,1,3,0
3,0.20829145728643217,0.14120126448893572,4,0,1,5,40
3,0.1457286432160804,0.08851422550052686,4,0,1,3,50
3,0.20854271356783918,0.13593256059009484,4,0,1,5,12
3,0.18592964824120603,0.10432033719704951,4,0,1,3,50
3,0.1884422110552764,0.11485774499473128,4,0,1,3,24
3,0.09522613065326634,0.11485774499473128,5,0,2,3,12
3,0.29648241206030146,0.14646996838777662,4,0,2,5,50
3,0.22613065326633167,0.12012644889357217,5,0,2,5,40
3,0.15326633165829145,0.11696522655426764,3,0,1,5,24
3,0.12562814070351758,0.09378292939936775,5,0,1,3,24
3,0.3969849246231155,0.13593256059009484,4,0,2,5,12
3,0.6356783919597989,0.20969441517386722,5,0,3,11,34
3,0.06532663316582915,0.07270811380400422,4,0,1,1,40
3,0.14195979899497488,0.09905163329820864,4,0,1,3,12
3,0.4723618090452261,0.12012644889357217,16,1,2,3,36
3,0.2135678391959799,0.15700737618545837,4,0,2,4,24
3,0.11809045226130653,0.10432033719704951,4,1,1,3,12
3,0.2108040201005025,0.12539515279241306,5,0,1,3,0
3,0.19095477386934673,0.12539515279241306,5,0,1,5,24
3,0.5050251256281406,0.1886195995785037,5,0,1,11,51
3,0.23366834170854273,0.15700737618545837,5,0,1,8,32
3,0.371859296482412,0.12539515279241306,5,0,1,5,0
3,0.2776381909547738,0.09378292939936775,5,0,1,3,24
3,0.13316582914572864,0.11485774499473128,5,0,1,5,24
3,0.24120603015075376,0.09378292939936775,5,0,1,3,24
3,0.23366834170854273,0.09905163329820864,5,0,1,3,40
3,0.27889447236180903,0.09378292939936775,5,0,1,3,50
3,0.23366834170854273,0.23076923076923075,5,1,2,11,34
3,0.18341708542713567,0.10432033719704951,5,1,1,3,24
3,0.29648241206030146,0.1886195995785037,3,0,2,8,24
3,0.3404522613065326,0.11485774499473128,4,0,1,5,24
3,0.24120603015075376,0.13593256059009484,5,0,1,5,34
3,0.371859296482412,0.16754478398314016,3,0,1,6,24
3,0.24623115577889446,0.11485774499473128,5,0,1,5,41
3,0.2135678391959799,0.07797681770284509,5,0,1,3,0
3,0.7487437185929647,0.24130663856691253,17,0,3,7,36
3,0.15201005025125627,0.12012644889357217,5,0,1,5,0
3,0.1306532663316583,0.09378292939936775,4,0,1,3,50
3,0.20854271356783918,0.09378292939936775,4,0,1,3,0
3,0.371859296482412,0.15700737618545837,5,0,2,6,51
3,0.15829145728643215,0.12539515279241306,4,0,1,5,24
3,0.07788944723618091,0.09378292939936775,6,0,1,1,32
3,0.38442211055276376,0.1886195995785037,4,0,2,8,24
3,0.3090452261306532,0.1833508956796628,4,0,3,6,24
3,0.19095477386934673,0.12539515279241306,5,0,1,3,12
3,0.21105527638190955,0.10432033719704951,4,0,1,3,0
3,0.1407035175879397,0.09378292939936775,5,0,2,3,50
3,0.14447236180904524,0.13593256059009484,5,0,1,5,12
3,0.10050251256281408,0.11485774499473128,4,0,1,5,0
3,0.20854271356783918,0.07797681770284509,5,0,1,3,50
3,0.08542713567839197,0.06743940990516333,4,0,1,1,50
3,0.06532663316582915,0.07797681770284509,4,0,1,0,40
3,0.1708542713567839,0.09378292939936775,5,0,1,3,41
3,0.42211055276381904,0.10432033719704951,3,0,2,3,0
3,0.35929648241206025,0.0958904109589041,4,0,2,4,24
3,0.15829145728643215,0.16754478398314016,5,0,1,5,24
3,0.15829145728643215,0.09905163329820864,4,0,1,3,40
3,0.33417085427135673,0.2939936775553214,4,0,2,11,32
3,0.7613065326633165,0.18545837723919917,15,0,2,7,35
3,0.5477386934673366,0.12012644889357217,17,0,1,3,34
3,0.4346733668341708,0.24130663856691253,4,0,2,8,32
3,0.3969849246231155,0.20442571127502634,4,0,2,8,32
3,0.1849246231155779,0.07797681770284509,5,0,1,3,40
3,0.3266331658291457,0.13593256059009484,5,0,2,5,0
3,0.1771356783919598,0.09905163329820864,4,0,1,3,50
3,0.2198492462311558,0.09905163329820864,4,0,2,3,12
3,0.23492462311557788,0.14646996838777662,5,0,2,5,34
3,0.21608040201005024,0.08851422550052686,4,0,1,3,12
3,0.23341708542713568,0.13593256059009484,5,0,2,5,12
3,0.2108040201005025,0.12012644889357217,5,0,1,3,0
3,0.08919597989949749,0.09905163329820864,4,0,2,3,40
3,0.20100502512562815,0.1095890410958904,5,0,1,3,12
3,0.19597989949748743,0.12539515279241306,7,0,1,5,0
3,0.18341708542713567,0.12539515279241306,5,1,1,3,0
3,0.19095477386934673,0.13066385669125397,5,0,2,5,40
3,0.2914572864321608,0.07692307692307691,15,0,1,1,2
3,0.22110552763819094,0.08324552160168598,4,0,1,3,41
3,0.3467336683417085,0.1095890410958904,4,0,1,3,12
3,0.2198492462311558,0.10432033719704951,4,0,1,3,0
3,0.5271356783919597,0.16754478398314016,15,0,1,5,38
